ToxPi Score,Name,Transmissible Cases,Disease Spread,Pop Mobility,Residential Density,Vaccines,Social Distancing,Testing,Hospital Beds,Hospital Ventilators,Pop Demographics,Air Pollution,Age Distribution,Co-morbidities,Health Disparities
0.5715058777863916,"Indiana, Miami",0.6697784027377961,0.6140581807033693,0.5645028800449566,0.5377,0.6430020283975659,1.0,0.3031392512926397,0.6666666666666666,0.2,0.4981886300869468,0.5449101796407185,0.5561726637917245,0.4328376960207162,0.4758263874010491
0.571450103286099,"Alaska, Fairbanks North Star",0.8393319469288902,0.8085014082474574,0.5207726392017442,0.7529,0.5425963488843814,0.675,0.5311044682266821,0.787037037037037,0.088,0.6978145453728596,0.0,0.3295349972503631,0.2524074777409171,0.1948429836384796
0.5712827259050709,"Ohio, Stark",0.6092418905776686,0.6184892132381209,0.6733643717559918,0.3846,0.5304259634888439,1.0,0.2866905702459409,0.7685185185185184,0.44,0.4355865646034239,0.5508982035928144,0.5918944128138512,0.4037195702923411,0.2576737508494564
0.5711912211546865,"Mississippi, Lauderdale",0.4991357784936952,0.4637655842936869,0.5960859334190018,0.9688,0.5669371196754565,1.0,0.4967553072594248,0.6851851851851851,0.344,0.6045687026250952,0.4431137724550898,0.542700408721451,0.456393711219886,0.5309014405303006
0.5709161201391588,"Indiana, Jefferson",0.6217418821633705,0.5803247677039947,0.5999863428936131,0.5645,0.5010141987829615,1.0,0.4213213774706231,0.7407407407407407,0.448,0.312612893891577,0.4970059880239522,0.5539608364828539,0.4429992464010962,0.334607644096328
0.5707540961940429,"Montana, Yellowstone",0.7188828224722952,0.6682723622644836,0.6114547108033804,0.7453,0.5598377281947262,1.0,0.2495903914408165,0.7962962962962963,0.224,0.4630928487395896,0.1976047904191616,0.5380992168517501,0.2559946677925266,0.1008296120350486
0.5707090297607019,"Alabama, Limestone",0.6060543495715378,0.5627025325647618,0.5735729602704057,0.4521,0.6916835699797161,1.0,0.3402891303292862,0.6944444444444444,0.288,0.5808349131039572,0.5269461077844312,0.504194780386106,0.387867685259772,0.413133204574051
0.5705788752533101,"Georgia, Carroll",0.3401847453599736,0.4404152530728295,0.6183222776135566,0.6272,0.7991886409736308,1.0,0.4143417235195684,0.7939814814814815,0.416,0.5760663718272934,0.4850299401197604,0.4612475416970636,0.4409889932766109,0.5611806629508387
0.5705337170908397,"North Dakota, Ward",0.6410764433805082,0.5702609196625326,0.5753206848736906,0.7361,0.6105476673427992,0.675,0.3593910140113887,0.8888888888888888,0.416,0.578764333892952,0.1437125748502994,0.4285603903886945,0.2993103231014156,0.0722431862121069
0.5704601557803863,"Tennessee, Cumberland",0.62138291866316,0.5496127954603359,0.5385770109660539,0.3187,0.5933062880324543,1.0,0.451429405115307,0.6944444444444444,0.496,0.2287738951925852,0.3772455089820359,0.7688100584458099,0.4518643617045126,0.4499186181101986
0.5704007460981667,"Indiana, Wayne",0.6656731575374931,0.6059969262449586,0.6277974985105438,0.6915,0.575050709939148,1.0,0.2397118367035996,0.7129629629629629,0.152,0.4081951463163358,0.5089820359281437,0.5918944128138512,0.5387199936028786,0.4479425381727026
0.5703052720315722,"West Virginia, Taylor",0.7506042966792671,0.7468956760514047,0.4805218227375192,0.5855,0.969574036511156,0.825,0.2037922832845448,0.3981481481481481,0.048,0.2504501224660579,0.3832335329341317,0.6037268925796017,0.4622975950068265,0.4343555958027558
0.5700072455049802,"Wisconsin, Milwaukee",0.6143126215382921,0.5739709225305888,0.8040903408418779,0.8529,0.4614604462474645,1.0,0.2312873583086078,0.6944444444444444,0.24,0.6584740139128471,0.5089820359281437,0.4555137084840577,0.3562127670611502,0.3929595309341411
0.569999198257483,"North Carolina, Caswell",0.6331711827542988,0.6147178014000076,0.491653662448546,0.8981,0.567951318458418,0.675,0.2545111799511867,0.6492592592592593,0.4599999999999999,0.6496139438707279,0.4311377245508981,0.6226493223021841,0.3049329522673544,0.5238168136595133
0.5699249374389935,"Alabama, Chambers",0.5862044688530484,0.5342245482871049,0.5030102219240805,0.7943,0.7403651115618661,1.0,0.4383062457444343,0.7129629629629629,0.0,0.5886607524785155,0.502994011976048,0.5978576089534523,0.5508244396777339,0.4826771450416756
0.5698436060539023,"West Virginia, Summers",0.7355352180168723,0.7569649149221079,0.5079715538244083,0.8746,0.834685598377282,0.75,0.1954230071431815,0.4537037037037036,0.0,0.4010097257084314,0.341317365269461,0.6742558355103007,0.4943521286959423,0.5062916394111922
0.5697024603575046,"Montana, Custer",0.8718075645725909,0.8021756356710114,0.4747128466588036,0.6593,0.6359026369168357,0.675,0.1924458713356949,0.7962962962962963,0.112,0.3631744640940283,0.1616766467065868,0.5938927650957907,0.2957548845548707,0.0924533148692506
0.5696957028178452,"Texas, Fannin",0.6580243786405083,0.640784506696135,0.4666946828021738,0.7281,0.4908722109533468,0.825,0.3241774140261084,0.8518518518518519,0.368,0.5582650387426716,0.4191616766467066,0.5978576089534523,0.3054615005403373,0.4493290399577267
0.5695056626984925,"Pennsylvania, Dauphin",0.6041119024173163,0.616039743402345,0.703014114032812,0.6562,0.4391480730223124,1.0,0.3209566645734389,0.861111111111111,0.3359999999999999,0.5403813087437285,0.4610778443113772,0.5380992168517501,0.3651157100478895,0.1999501983286161
0.5694093547452315,"Tennessee, Shelby",0.5026638702851646,0.4735985497418578,0.7339382836810492,0.6972,0.5618661257606491,1.0,0.2871761655890328,0.787037037037037,0.384,0.6260208897855559,0.3892215568862275,0.4496902805094778,0.4388481677584069,0.4695655712519368
0.569391262940474,"Georgia, Liberty",0.491846277657901,0.5381787360832627,0.5827246730652281,0.9195,0.6217038539553752,1.0,0.4228686376895907,0.9537037037037036,0.096,0.6742250155322,0.4311377245508981,0.2956305607847191,0.4338827068139035,0.5149980906533332
0.5693323501341022,"Nevada, Churchill",0.7509049536703541,0.714633450360905,0.4995858884504787,0.6358,0.5983772819472616,0.675,0.2443810274507799,0.7592592592592592,0.256,0.5817150606817078,0.2634730538922156,0.5898852876912913,0.3415279345043833,0.3707162781098764
0.5692223047969154,"Montana, Silver Bow",0.70746199300716,0.6631470980928259,0.5823597690865453,0.8415,0.4553752535496957,0.75,0.2546819779263224,0.7037037037037037,0.496,0.398827161350443,0.2994011976047904,0.5858342498966352,0.2741411555637174,0.3001568050193109
0.5691676787680283,"West Virginia, Wetzel",0.7991028474335242,0.7408703098999618,0.5597573101420062,0.2413,0.9077079107505072,0.75,0.2650063182734302,0.5,0.0,0.0878960838972384,0.4491017964071856,0.6595100604482558,0.5590021253597125,0.4897019420835145
0.5688866641054816,"North Carolina, Vance",0.6019070220619394,0.5740036943437963,0.6149459266384973,0.9172,0.603448275862069,0.825,0.2368901498643777,0.4537037037037036,0.408,0.7127248188796065,0.4191616766467066,0.5670390838965326,0.449915166933703,0.6067713559486049
0.5688276052001324,"Kentucky, Nicholas",0.8186672369107894,0.7677141756052871,0.4192098882175136,0.8459,0.539553752535497,0.5,0.2312022034652383,0.6816666666666666,0.294,0.1774231972123129,0.4251497005988024,0.5494974081927578,0.5121145802406831,0.5835691302789681
0.5688244479309079,"Virginia, Richmond City",0.4934193832721592,0.5444513858748705,0.8112598956826671,0.879,0.603448275862069,1.0,0.2938049840916057,0.5925925925925926,0.3279999999999999,0.6571239583470768,0.3772455089820359,0.4407808887294848,0.3785219896012398,0.4988364067173638
0.5686711255144463,"Virginia, Richmond",0.7201878599669597,0.6352075690585489,0.5324815292189574,0.9341,0.6237322515212982,0.75,0.3080528648252282,0.6146296296296295,0.15,0.6043500245957452,0.3233532934131737,0.6335581539925471,0.4202250863371617,0.3516660487884399
0.5686604895924068,"Oregon, Marion",0.5796700605147743,0.6229129570063765,0.6824445335756602,0.9274,0.4584178498985801,1.0,0.2952113197731513,0.7962962962962963,0.3279999999999999,0.4534992418007101,0.3652694610778443,0.5117241638959221,0.2998904941969441,0.4034000783116749
0.5685081467581754,"Virginia, Newport News City",0.5324280459579238,0.5620691162191718,0.7798204739619129,0.9507,0.5436105476673428,1.0,0.3363741053203941,0.7314814814814815,0.192,0.651370414624379,0.3592814371257485,0.4407808887294848,0.4067712897562947,0.3982492629364746
