"ToxPi Score","HClust Group","KMeans Group","Name","Source","Infection Rate: Transmissible Cases!20!0xcc3333ff","Infection Rate: Disease Spread!5!0xe64d4dff","Pop Concentration: Pop Mobility!10!0x57b757ff","Pop Concentration: Residential Density!5!0x5ced5cff","Intervention: Vaccines!15!0x4258c9ff","Intervention: Social Distancing!5!0x6079f7ff","Intervention: Testing!5!0x7d90f3ff","Health & Environment: Hospital Beds!10!0x6b0b9eff","Health & Environment: Hospital Ventilators!10!0x7e24aeff","Health & Environment: Pop Demographics!3!0x933fbfff","Health & Environment: Air Pollution!3!0xa95ad2ff","Health & Environment: Age Distribution!3!0xc177e7ff","Health & Environment: Co-morbidities!3!0xdb95feff","Health & Environment: Health Disparities!3!0xe1a6ffff"
"0.6346128716825621","4","7","Alabama, Cullman","-86.8689,34.1302","0.6703050653842274","0.5932876008217195","0.5680143477552079","0.3945","0.6713995943204869","1.0","0.3248911902286665","0.8148148148148148","0.736","0.3309012639116107","0.5149700598802395","0.579673914473061","0.49326048245863435","0.49202973421385726"
"0.6341846025343998","10","7","West Virginia, Monongalia","-80.0477,39.6322","0.6021954320564633","0.6237629842268895","0.6239890671866366","0.992","0.8549695740365112","1.0","0.26320143682212527","0.8703703703703702","0.392","0.324218585530253","0.40119760479041916","0.41912465076501093","0.3193339357354525","0.2999890634948299"
"0.6339376494942199","4","7","Alabama, Talladega","-86.1689,33.3782","0.6822787619594467","0.6181218450609458","0.5783318833445583","0.7985","0.6916835699797161","1.0","0.39145203454885685","0.6666666666666666","0.44800000000000006","0.5973574269857527","0.5089820359281437","0.560557323866868","0.5608920953394482","0.5730715386718093"
"0.6338250194796032","4","7","Kentucky, Whitley","-84.1454,36.757","0.8555331176348153","0.7199217076597721","0.5755211213028518","0.8946","0.6237322515212982","1.0","0.26375121298333243","0.5798148148148148","0.41696","0.22676769807610905","0.4131736526946108","0.5310891329236117","0.5266156392784819","0.5695311630446407"
"0.6323756057937837","10","6","Georgia, Chattooga","-85.3454,34.472","0.6086896985188534","0.579567415408992","0.5615658165791473","0.9669","0.8843813387423936","1.0","0.3477865575495395","0.6666666666666666","0.32","0.49209510421890384","0.4730538922155689","0.5561726637917245","0.4224988771287856","0.6709967395165484"
"0.6320488287239779","4","7","Ohio, Gallia","-82.3165,38.8271","0.7282162067342062","0.7135295734486259","0.5367505074174671","0.7794","0.6186612576064908","1.0","0.24776518329167627","0.861111111111111","0.43200000000000005","0.35187221254895085","0.44311377245508987","0.579673914473061","0.5597138545412953","0.5184762141912721"
"0.6307930549358414","6","5","West Virginia, Marion","-80.2424,39.5098","0.8052141561752904","0.7833620444384024","0.5613841095731565","0.6336","0.922920892494929","1.0","0.2050082131398155","0.6180555555555555","0.17696","0.344591467425864","0.4191616766467066","0.5978576089534523","0.44653231491450146","0.3443106132182017"
"0.6293096003178494","4","7","Tennessee, Claiborne","-83.6595,36.4832","0.7513890269920742","0.6850300648790287","0.5594956546180059","0.6094","0.6257606490872211","1.0","0.4203003182419496","0.787037037037037","0.45599999999999996","0.27094263242798344","0.4191616766467066","0.6017807168377609","0.4347589500385789","0.5792863318755767"
"0.6292273024903137","4","7","Tennessee, Cocke","-83.1183,35.9279","0.6969210979410896","0.5999619105323729","0.5805042608961675","0.2127","0.5699797160243407","1.0","0.4169140348039204","0.9259259259259258","0.624","0.37254869461136536","0.39520958083832336","0.624489779413553","0.6306470592742186","0.6379152041765581"
"0.6282589484153518","4","7","South Carolina, Greenwood","-82.1272,34.1527","0.7144725042109208","0.6507319634907471","0.5642942565668884","0.8787","0.5801217038539553","1.0","0.2367714673843093","0.8148148148148148","0.42400000000000004","0.6154372747577336","0.44910179640718567","0.5734100391661536","0.4394200593478701","0.580134607426093"
"0.6280433936155425","4","7","West Virginia, Mercer","-81.1102,37.4048","0.7779643142787251","0.7459806665297577","0.5745011051166914","0.7077","0.6237322515212982","1.0","0.1672247675969424","0.8425925925925926","0.33599999999999997","0.38871046856034686","0.3532934131736527","0.6335581539925471","0.5648403340326291","0.4774660153854707"
"0.6267120246619419","4","5","Virginia, Norton City","-82.6275,36.9336","0.7829587782983739","0.7613285039233444","0.6653838250712679","0.8542","0.7008113590263692","1.0","0.27003963961784355","0.589074074074074","0.23296","0.419490806514603","0.3652694610778443","0.5648909983668218","0.40847111749267057","0.6411565517719985"
"0.6262569092883598","4","7","South Carolina, Spartanburg","-81.9923,34.9296","0.6754303284501186","0.5868537803661262","0.6062387187385061","0.8513","0.6338742393509128","1.0","0.2574117488434394","0.8888888888888888","0.44000000000000006","0.5589146265968262","0.38922155688622756","0.5287228277828","0.37067040323924355","0.41242626791094955"
"0.6260408473761708","4","7","South Carolina, Cherokee","-81.6183,35.0512","0.7128577336480347","0.6441930984967466","0.5495528832920118","0.4725","0.7231237322515213","1.0","0.30572575114679784","0.75","0.44000000000000006","0.5704330061758952","0.44910179640718567","0.5357771420024626","0.5492709510595523","0.5595674376034835"
"0.6259284739987562","4","7","Texas, Taylor","-99.8901,32.3016","0.7883538857271832","0.7266977343238663","0.6351793672494511","0.7399","0.4908722109533468","1.0","0.4244351190237187","0.861111111111111","0.392","0.5432540236588923","0.311377245508982","0.48601108590571473","0.3100073345247475","0.3908894672977301"
"0.6253766686454884","10","6","Georgia, Floyd","-85.2158,34.2627","0.5575535600403766","0.5203708372081003","0.6336789318504142","0.9389","0.8509127789046653","1.0","0.3279095278613693","0.861111111111111","0.2","0.5804702350361431","0.4730538922155689","0.5380992168517501","0.4339520066496708","0.5541252243164412"
"0.6248646075309383","10","7","South Carolina, Jasper","-81.0249,32.4317","0.506084987162369","0.5007478527611611","0.5143987071140352","0.9226","0.693711967545639","0.825","0.3495149701136458","0.9259259259259258","0.608","0.6892877168542497","0.43113772455089816","0.560557323866868","0.4970268893608641","0.6508306959965245"
"0.624684102464326","4","7","Alabama, Coffee","-85.989,31.3993","0.6209552268281724","0.553097142645559","0.5572092360758014","0.1923","0.6764705882352942","1.0","0.3973519264753774","0.6203703703703703","1.0","0.6537090254478314","0.4730538922155689","0.542700408721451","0.4105001020841834","0.39093839695541266"
"0.6245836788561973","4","7","West Virginia, Wayne","-82.4229,38.149","0.8063719265734813","0.7797201100185847","0.5416451034443379","0.4078","0.7089249492900608","0.75","0.2376941916475412","0.7893518518518519","0.42304","0.20069052768195922","0.44910179640718567","0.6151952376728468","0.5920967145635307","0.5697870748433616"
"0.6244407265803383","10","7","Alabama, Lee","-85.3513,32.6015","0.5438307428886073","0.5257984409949525","0.6292396702125137","0.9214","0.6703853955375254","1.0","0.4393368421177021","0.7962962962962963","0.632","0.5551987280383301","0.5449101796407185","0.39950476257029566","0.2963918678437203","0.37187472408941485"
"0.6243038331470692","4","7","Alabama, Lauderdale","-87.6562,34.9017","0.5839249131032038","0.5497164316505171","0.6011044155713755","0.5622","0.6044624746450304","1.0","0.39724600448194713","0.7777777777777777","0.8400000000000001","0.4948796712908293","0.47904191616766467","0.6056629582719985","0.3798815353709968","0.35730519183635306"
"0.6242696431337742","4","7","North Carolina, Onslow","-77.4291,34.7261","0.6450542082024178","0.6237183253116747","0.623714437681591","0.8017","0.5446247464503043","1.0","0.3382169374501914","0.9074074074074073","0.616","0.6022919371518151","0.38922155688622756","0.3087088081983978","0.31302981666007246","0.4091192770618855"
"0.6228804943136762","10","6","Georgia, Dougherty","-84.2172,31.5333","0.5007072903832711","0.5580361175638849","0.6620645153928169","0.9204","0.7920892494929006","1.0","0.2367418142093898","0.9444444444444444","0.23199999999999998","0.6320737720547778","0.4610778443113772","0.5016507991249867","0.5163126398586393","0.6994134860067841"
"0.622177054713841","6","5","West Virginia, Upshur","-80.2369,38.8929","0.7618975832124216","0.7139467347599292","0.48844080543831536","0.8669","0.9290060851926978","1.0","0.21747717625058402","0.6296296296296297","0.128","0.24100393907951237","0.3532934131736527","0.6056629582719985","0.4557810548145892","0.5417048424979752"
"0.6214898247160986","4","7","West Virginia, Hancock","-80.5746,40.5194","0.7557474141247158","0.7316351597754255","0.6117265488483579","0.383","0.7829614604462475","1.0","0.2409626284165909","0.6296296296296297","0.40800000000000003","0.3183486394153593","0.4730538922155689","0.6527643232093532","0.548118640838529","0.34706835654847773"
"0.6213733152206231","10","6","Georgia, Clayton","-84.3559,33.5419","0.5715111142228153","0.5844011846444449","0.7491096797949353","0.7746","0.8194726166328601","1.0","0.315913120530397","0.6944444444444444","0.27999999999999997","0.7020310850022745","0.5089820359281437","0.3087088081983978","0.40289115408689796","0.6790226567326544"
"0.6204142465634944","4","7","Kentucky, Letcher","-82.8535,37.1231","0.8096336750545345","0.7352406576837194","0.5489427747370736","0.8131","0.5466531440162272","0.675","0.1884814884436577","0.9074074074074073","0.4","0.1503551315135907","0.38922155688622756","0.5775976316230177","0.6435083720467188","0.5814311222416663"
"0.619654498604682","4","7","South Carolina, Dillon","-79.3774,34.3901","0.7094726811972479","0.604278793979505","0.5102578595448183","0.7851","0.6257606490872211","0.825","0.252950598885973","0.7129629629629629","0.44800000000000006","0.8193959856481328","0.4251497005988024","0.526341402378779","0.648040993831076","0.6946490211464534"
"0.6189436108886187","4","5","West Virginia, Fayette","-81.0829,38.0297","0.7833542147416562","0.7589862494138041","0.5303581049603335","0.7584","0.7464503042596349","0.825","0.190376234761991","0.7685185185185184","0.184","0.3661073021714392","0.38323353293413176","0.613308186513927","0.6150115273632629","0.5349873091728211"
"0.6179718800753525","4","7","Virginia, Franklin City","-76.9386,36.6831","0.7904521293642005","0.6902346386595922","0.6516650293641145","0.2919","0.6419878296146044","1.0","0.1573378683370396","0.537037037037037","0.5519999999999999","0.657019912295466","0.34730538922155696","0.595880459448231","0.6600508779858802","0.49105828672803625"
"0.6178660012341942","4","7","Ohio, Marion","-83.1574,40.5861","0.7006288406781632","0.6278238544559184","0.5807239382694369","0.7459","0.5912778904665315","1.0","0.28568123724536193","0.7962962962962963","0.45599999999999996","0.4141812055126154","0.5149700598802395","0.560557323866868","0.5169513846053057","0.4192157423664587"
"0.6173170611406191","4","7","Ohio, Richland","-82.538,40.7718","0.6858837141311076","0.6503994015030092","0.5980703196367828","0.7303","0.6267748478701826","1.0","0.32536929554364136","0.861111111111111","0.344","0.43181156183069425","0.4970059880239522","0.5978576089534523","0.4267366065958832","0.39667200815429704"
"0.6169810212349909","4","7","Tennessee, Union","-83.8365,36.2859","0.686184406473453","0.6449476390081157","0.52128363180208","0.6195","0.7119675456389452","1.0","0.4783533781733178","0.7013888888888888","0.422","0.21830675861223156","0.4191616766467066","0.5691748594129424","0.5503880342914128","0.6210255099130397"
"0.6165267538414749","10","7","North Carolina, Duplin","-77.9314,34.9345","0.6078859147606057","0.5560014007345848","0.5179321021977036","0.767","0.654158215010142","0.75","0.25892278974902566","0.9166666666666666","0.496","0.6848615404637928","0.4131736526946108","0.5648909983668218","0.5239396788871992","0.7187925371614089"
"0.6157912904743157","4","7","Oklahoma, Muskogee","-95.378,35.6132","0.656671088173724","0.5725123931133514","0.5432766023059175","0.9529","0.5760649087221095","1.0","0.44648366825411145","0.6666666666666666","0.392","0.8557885949620264","0.43113772455089816","0.540406913436432","0.5460418242973885","0.6018984949406856"
"0.615375901965021","4","7","West Virginia, Wood","-81.5163,39.2097","0.7739884965150863","0.7325257323096757","0.608258115823478","0.4085","0.6156186612576064","1.0","0.23012852349028703","0.7592592592592592","0.48","0.2440753496468686","0.4550898203592814","0.6114115319998742","0.5526688563029087","0.30095288086076477"
"0.6152396178857604","4","7","Ohio, Muskingum","-81.9436,39.9658","0.7500234287649838","0.691061433261876","0.6032432827223463","0.6326","0.5831643002028397","1.0","0.2703876089117379","0.787037037037037","0.4","0.38331754321826167","0.4970059880239522","0.560557323866868","0.4572032504361962","0.4029093283786807"
"0.6150979080920639","4","7","Michigan, Mecosta","-85.3246,43.6406","0.6361137298505908","0.6864636635861636","0.5958220268626462","0.9258","0.6572008113590264","1.0","0.33087672654409206","0.7592592592592592","0.43200000000000005","0.4300161416409456","0.3532934131736527","0.5734100391661536","0.3054456114891662","0.45216453784303295"
"0.6147652238510044","4","7","Tennessee, Greene","-82.8469,36.1747","0.6929078291638608","0.6079818970220979","0.587342720652132","0.4282","0.6024340770791075","1.0","0.3428765887004303","0.4722222222222222","0.8800000000000001","0.32780359721858066","0.4191616766467066","0.6335581539925471","0.555125128317479","0.4946557065848298"
